votering_id,parti,n_ja,n_nej,n_avstar,n_franvarande,position,cohesion,seats
ECEC0DD0-0B09-4C98-BEBE-5160BADFEBD0,C,21,0,0,3,Ja,1.0,24
AC5AB84D-540B-4F64-A16E-1482C87192B4,L,12,0,0,4,Ja,1.0,16
E63F9B00-E32A-4E24-A777-ED2C36EF88F4,SD,63,0,0,10,Ja,1.0,73
7DF2405F-FFF4-478C-B109-C023E6448823,M,59,0,0,9,Ja,1.0,68
DCE903B3-79E5-4B24-871D-A3CA5710CA92,L,14,0,0,2,Ja,1.0,16
4F4DCDFD-3375-418E-9F88-5503F4379A8B,S,93,0,0,13,Ja,1.0,106
D5E7D23D-8396-45F1-8739-8633FD41C593,S,0,87,0,19,Nej,1.0,106
C7395E1C-834E-418C-AC3E-D25146717255,V,19,0,0,5,Ja,1.0,24
2134F333-7C3F-4112-9D93-5DCCA0AA5C8A,SD,63,0,0,9,Ja,1.0,72
889687A4-C4B5-4E5B-BE59-506DA08D397C,L,15,0,0,1,Ja,1.0,16
74102DCD-6A66-41B2-991B-950AADEC15E9,C,0,0,21,3,Avstår,1.0,24
EFA3EBBD-D14A-47FA-9C93-7C82EE5DE0BB,SD,61,0,0,11,Ja,1.0,72
45A34568-C6FF-4B51-8952-EB6015897EF5,V,0,21,0,3,Nej,1.0,24
8A87C607-24BF-4CBE-A619-24102C8EC24E,KD,16,0,0,3,Ja,1.0,19
A1CDD3DC-B97C-4E2A-BCBB-6AAC1C74A839,C,0,19,0,5,Nej,1.0,24
51057154-7755-4DD2-BEBA-FF584E96BD26,V,0,20,0,4,Nej,1.0,24
D5E4ED38-3BCB-48C3-B797-98CDFAC2C6F3,L,11,0,0,5,Ja,1.0,16
D7B833B4-65D7-41E7-A50E-9CA28AEECE91,S,0,93,0,13,Nej,1.0,106
BC339032-21B9-4163-B4D9-DF04E87D07FA,M,57,0,0,11,Ja,1.0,68
9E8BA008-D9EB-4D11-990A-FCF788250744,C,0,0,21,3,Avstår,1.0,24
DF74014B-4513-4AB1-9763-5C5655AE0440,C,24,0,0,0,Ja,1.0,24
2CFD35BB-F4CC-4347-BAB4-2F20E1FB01B1,MP,14,0,0,4,Ja,1.0,18
8436C644-588D-42F1-8519-235C0793E680,M,57,0,0,9,Ja,1.0,66
86D12C4F-A105-4981-9364-DD28F8C07B08,V,0,0,19,5,Avstår,1.0,24
053B74F5-44B8-4E1C-AE0B-44F66328F267,SD,61,0,0,11,Ja,1.0,72
D104A870-EC05-4FDF-A061-76FAEDAA9757,L,13,0,0,3,Ja,1.0,16
C9E4089F-8486-49E9-B817-62CE1BA0FB62,V,0,0,19,5,Avstår,1.0,24
A8FF4A97-6AB2-445E-BA8F-9C2E1D23B3C5,SD,0,62,0,10,Nej,1.0,72
5DB97162-2059-402D-89CE-5D6457651ECA,MP,18,0,0,0,Ja,1.0,18
EAAEC303-D349-463F-9CBB-6FC836D73B77,S,1,92,0,13,Nej,0.989247311827957,106
44214349-D91A-4046-B105-B058979A309F,C,0,0,22,2,Avstår,1.0,24
89F89497-8E7F-4E77-92ED-D1ED0B5ED40C,KD,17,0,0,2,Ja,1.0,19
C6349ED6-8AB5-465C-A7BB-F46B3B800E77,S,89,0,1,16,Ja,0.9888888888888889,106
B7FC3608-0813-404D-9F74-E484B91687CF,M,60,0,0,8,Ja,1.0,68
6D5B77FE-7F0C-4A84-B3B8-2BF0C02A6F2C,L,14,0,0,2,Ja,1.0,16
5BC6E3F9-CC0F-4C1A-82D9-05A3215F8664,V,19,0,0,3,Ja,1.0,22
D5D1AAD5-B430-447F-9D9A-BD67B9335091,KD,14,0,0,5,Ja,1.0,19
78F33FD9-7722-4915-8111-835D94D5D532,KD,15,0,0,4,Ja,1.0,19
8B80F96D-AFF8-4DD1-93E8-D6336340996D,V,18,0,0,6,Ja,1.0,24
FE133D8F-88DB-4F3E-8A33-03E6B17B2DBD,KD,16,0,0,3,Ja,1.0,19
D1927EC2-229F-41AD-BC2F-7B07ED113E34,L,13,0,0,3,Ja,1.0,16
BEDC594F-DD64-4CB2-AC60-00BC036025CF,M,59,0,0,9,Ja,1.0,68
EB8D2AF2-3882-4D86-AB1D-7297BC14D0A4,MP,16,0,0,2,Ja,1.0,18
BD6D862A-329D-4E06-91EC-BBCB430DDB5A,SD,61,0,0,9,Ja,1.0,70
35B0F940-281C-4885-8D18-8852970926DC,KD,17,0,0,2,Ja,1.0,19
5E58B55D-5C59-4EA5-BC6C-0CDB8B0EBF18,M,60,0,0,8,Ja,1.0,68
1B1B839B-C1E2-474E-8609-12D29F77C16A,C,0,23,0,1,Nej,1.0,24
3FF48A65-3397-4C4C-AB8A-6C6413102F21,MP,16,0,0,2,Ja,1.0,18
36C2427E-767B-4335-B8D9-7B1A184AAE6A,V,19,0,0,5,Ja,1.0,24
990BA3C2-8ACF-4BB6-87D8-F66DA06DF8DB,S,0,89,0,17,Nej,1.0,106
D87CAE38-5A0E-4FD5-ACB3-E9CD5388CDE4,C,0,0,19,5,Avstår,1.0,24
2578F468-368D-481C-8EE7-D2AD8F16A1D1,KD,16,0,0,3,Ja,1.0,19
FE9AA10F-D23F-467E-9EAD-A602AB12B91D,KD,16,0,0,3,Ja,1.0,19
A1C97D8D-AB4C-40EC-8115-2B8BE4B63205,V,20,0,0,4,Ja,1.0,24
46545BEC-A18F-4CBA-869C-A6648B786E1E,S,1,88,0,17,Nej,0.9887640449438202,106
D3EDD529-B10E-437D-A64D-7DD018285280,S,92,0,0,15,Ja,1.0,107
63AEBD78-FB1B-4A5C-BDE7-3DB05EB0AB43,MP,16,0,0,2,Ja,1.0,18
9668B6FB-9694-44A4-8E7B-455E8C30D3AF,L,11,0,0,5,Ja,1.0,16
BA4DC857-7AE3-4914-BD91-39514EF8B406,M,60,0,0,8,Ja,1.0,68
E249E6B5-9081-4B2A-A62A-B2987F9303E0,C,20,0,0,4,Ja,1.0,24
16B2B634-9C3C-4C40-A630-C0C348F97588,MP,13,0,0,5,Ja,1.0,18
B71975D9-8BF9-44DC-AC25-DAF8411CEBE4,KD,14,0,0,5,Ja,1.0,19
B698DC72-33FA-4810-9588-5A37E24E03AC,SD,0,0,64,9,Avstår,1.0,73
804CDD38-F467-4340-81B5-0A3BF7307379,M,56,0,0,12,Ja,1.0,68
936FC632-DB61-4787-AE63-13B890AAAD68,MP,0,14,0,4,Nej,1.0,18
F7CD4001-97B9-49B1-BCE9-741656FDFD31,C,0,20,0,4,Nej,1.0,24
9E92F1DF-7845-4DEF-9D37-1F0D0D2E759E,V,21,0,0,0,Ja,1.0,21
D1DCA0F2-2C4B-4C79-8214-56805892B64F,M,59,0,0,9,Ja,1.0,68
EE715AC6-CFED-4F11-98B4-DD229CAB64D0,MP,0,0,15,3,Avstår,1.0,18
7D55674E-D811-4B9A-B24F-81978B83168D,MP,0,15,0,3,Nej,1.0,18
70ACCF25-BF8A-426A-8254-3D021202E4E0,S,93,0,0,14,Ja,1.0,107
91BBC921-5953-4C95-8A57-5B67AF53591C,KD,17,0,0,2,Ja,1.0,19
28140E0B-895C-4A2E-A6B6-55E8DFAB6CAA,KD,16,0,0,3,Ja,1.0,19
7B80E54E-49E8-457A-A49C-92D6923E231F,V,0,0,19,3,Avstår,1.0,22
9A78E11B-0F5B-4FC1-97EC-C0CAD19BC57B,S,0,92,0,14,Nej,1.0,106
371B064A-D7DF-4ED8-B896-E5B0FE58B2A6,C,21,0,0,3,Ja,1.0,24
DD469543-A779-49E0-89AD-C7DB8F3EDD71,M,60,0,0,8,Ja,1.0,68
8248D481-47BE-46FF-A10F-08BF33D5B506,SD,61,0,0,11,Ja,1.0,72
E116FF77-2C83-49A4-8BFC-8D42A2CF4CE3,V,0,16,0,6,Nej,1.0,22
565742A6-9DD0-4FB7-B940-C25FF0080787,C,0,21,0,3,Nej,1.0,24
D1A7466B-ECD1-4B2D-A384-781662911F11,MP,0,18,0,0,Nej,1.0,18
A4CC5EFF-400A-4BDD-A05A-62872E88E438,S,0,0,93,14,Avstår,1.0,107
89E7F97C-D275-4D4C-91B8-B8314902A8DF,V,20,0,0,4,Ja,1.0,24
B8F54ED7-6979-4659-9E7A-42061FA492E9,C,0,21,0,3,Nej,1.0,24
7796271A-6B11-4AAE-AA48-93CFE36342EC,S,0,93,0,13,Nej,1.0,106
B13A0147-B765-4993-98D6-01F444F6B762,S,93,0,0,14,Ja,1.0,107
91C956BB-04D2-40E9-BC02-78D731B88251,SD,0,0,64,9,Avstår,1.0,73
7FC9C41C-4366-43EC-9FD2-E402021574E2,L,11,0,0,5,Ja,1.0,16
D7CADE1C-DA43-496A-A647-36F04C970D5F,V,18,0,0,6,Ja,1.0,24
802825D9-33BA-4D65-8711-9B11A45F1E85,SD,61,0,0,10,Ja,1.0,71
EB904224-ED1D-4D90-A32F-DB0C4964A8C6,L,13,0,0,3,Ja,1.0,16
F1E4B348-BF0E-4C5E-877F-F31D8EC656A9,L,16,0,0,0,Ja,1.0,16
527FEA79-2C31-4B8C-8164-3A6EB25836F0,L,16,0,0,0,Ja,1.0,16
D53B613B-E18C-4471-844A-868CE73B05E6,C,0,20,0,4,Nej,1.0,24
1D3F3FD3-1274-44AE-AD04-BE95A12BF5C2,SD,0,62,0,11,Nej,1.0,73
BA591050-17C7-4A35-BCD0-593C8194FCC7,C,22,0,0,2,Ja,1.0,24
91BCAC52-3047-46A4-A30B-952DF3E6E14C,V,18,0,0,4,Ja,1.0,22
CBA1E498-8F0E-45DA-90B3-1EC9E61DD648,C,21,0,0,3,Ja,1.0,24
F7754841-F326-4054-95CE-76376687C7A0,L,13,0,0,3,Ja,1.0,16
2A9FBE07-4707-4CFD-9594-04EA3FCBC54E,KD,16,0,0,3,Ja,1.0,19
1E0FE71A-97EA-49E3-B1F8-E2BF8028D227,MP,0,0,15,3,Avstår,1.0,18
C966C936-6E0A-4EBD-9BCE-F2E31922AA9C,S,91,0,0,15,Ja,1.0,106
105A2F2E-4287-4687-B758-77E420F49306,M,54,0,0,14,Ja,1.0,68
5DF8CBA5-2666-4F6B-A934-095DE00AABDB,MP,0,0,15,3,Avstår,1.0,18
E4CF8660-CCEC-408C-8649-6634E15AC577,L,11,0,0,5,Ja,1.0,16
8A87C607-24BF-4CBE-A619-24102C8EC24E,SD,63,0,0,9,Ja,1.0,72
E6178E94-09F6-4834-A186-23631230F124,L,11,0,0,5,Ja,1.0,16
5D6440F9-9A24-4A4B-A882-6CA5871DAC27,V,0,17,0,7,Nej,1.0,24
6EAB58D8-26D6-47D5-8308-6CF9FA9C4818,KD,19,0,0,0,Ja,1.0,19
4FEE2E83-6959-4E79-828A-1508CB894859,L,14,0,0,2,Ja,1.0,16
9A12B05F-754A-4188-A7CD-D863C79DBCBE,MP,0,0,16,2,Avstår,1.0,18
0D44C11F-64C4-4DE1-863B-1EFE798495FF,C,0,21,0,3,Nej,1.0,24
A4E6BAFA-663C-4738-8400-E3C8F8DF14F2,V,21,0,0,3,Ja,1.0,24
FECFA093-2999-473D-AD93-ABB96409E43D,SD,69,0,0,1,Ja,1.0,70
91F2E73F-8E9A-4A9D-B99E-4CC2A4A73DAB,V,18,0,0,6,Ja,1.0,24
B97BCB02-AD73-4FA5-A4A2-0EF101805024,M,55,0,0,13,Ja,1.0,68
338D1580-29AC-4525-AF97-7EF71BAB7674,SD,0,0,63,9,Avstår,1.0,72
C94CD19B-6F7E-4995-8C7C-AA882235C48D,L,13,0,0,3,Ja,1.0,16
D405E45E-844B-4EF0-BF28-ABD4C2C74D99,M,58,0,0,10,Ja,1.0,68
BB923736-F0A7-42AF-93D6-4D6E39BBD778,M,58,0,0,10,Ja,1.0,68
816F2E74-9E38-4D1A-9B08-958111D8EA6D,L,11,0,0,5,Ja,1.0,16
68C5D806-5D7A-452D-874B-1F92578FB138,KD,17,0,0,2,Ja,1.0,19
B6809AAA-85CF-4216-B562-0ED11BEC71D5,SD,61,0,0,11,Ja,1.0,72
7AC3F84A-E9BB-4CAA-9B07-C194083E58E7,SD,0,0,62,10,Avstår,1.0,72
2CFF1619-6109-4E0C-8CD9-B0B0CE656E87,L,10,0,0,6,Ja,1.0,16
2517918A-977A-43F7-B167-FD5AE0746195,V,0,0,20,4,Avstår,1.0,24
738B3FA1-29E7-44DB-A1DE-199E5EC002AD,C,0,20,1,3,Nej,0.9523809523809523,24
76585449-3F47-4514-B632-96451E895226,MP,15,0,0,3,Ja,1.0,18
0ACB3DA3-4CE8-4AA1-8BAD-EA752436969C,L,13,0,0,3,Ja,1.0,16
DD469543-A779-49E0-89AD-C7DB8F3EDD71,SD,0,62,0,10,Nej,1.0,72
CE87703A-1B27-4996-A02E-988F23C753CF,M,66,0,0,0,Ja,1.0,66
62F3DED2-7772-4167-AADD-69D8D68A7E74,V,0,15,0,7,Nej,1.0,22
04556AD0-8967-4998-A782-31B8D6000E44,MP,0,13,0,5,Nej,1.0,18
E32CBFEF-DE7F-47E3-9C46-7DC851D8A8AC,M,60,0,0,8,Ja,1.0,68
110875DA-13B4-4B54-B5A7-990EF5C5AFA3,M,60,0,0,8,Ja,1.0,68
852CBE28-7E5B-44F8-AF4C-3795484787B0,S,0,93,0,13,Nej,1.0,106
898348E5-9E9B-4FDF-8D09-5842663BCFC8,MP,14,0,0,4,Ja,1.0,18
7E7B28E5-7D57-43EB-B783-10D6C3942B09,SD,63,0,0,9,Ja,1.0,72
73BEAE56-A8F3-417C-B068-8A8F4CC0F1EB,C,21,0,0,3,Ja,1.0,24
414BFBC1-6455-4EC7-A3B5-73BEF57A0324,MP,0,0,16,2,Avstår,1.0,18
7BCBBEB0-646C-429E-BEC5-2159838FF658,SD,63,0,0,9,Ja,1.0,72
800638A0-0F89-4C13-84AB-F959696A7C29,L,14,0,0,2,Ja,1.0,16
A8A54C81-4770-468F-839B-75E9A88A0CE0,L,16,0,0,0,Ja,1.0,16
CE87703A-1B27-4996-A02E-988F23C753CF,S,0,105,0,1,Nej,1.0,106
B1346EB7-44C2-45C6-BDC9-E7C7A66942D5,KD,16,0,0,3,Ja,1.0,19
B5720215-CFAD-4288-B6B7-6FB731DEEADA,M,56,0,0,12,Ja,1.0,68
19C31914-4421-40A9-9DBB-383E56FCED13,M,58,0,0,10,Ja,1.0,68
719EDE65-9268-433E-9A30-70E50CF7083B,S,90,0,0,16,Ja,1.0,106
2A9FBE07-4707-4CFD-9594-04EA3FCBC54E,M,60,0,0,8,Ja,1.0,68
F3CF6BD0-567E-46FB-AFCD-C1782BF20F4A,M,60,0,0,8,Ja,1.0,68
96839B8C-BE12-4925-A92B-DDCE15FF6BB5,L,14,0,0,2,Ja,1.0,16
66556947-1F85-4A6B-AE08-80E9728A84CF,KD,14,0,0,5,Ja,1.0,19
B384378C-C1CF-440A-8C2B-20B9F4ECDA1B,L,12,0,0,4,Ja,1.0,16
42DF4878-2206-45F8-85FC-B28BCA5AFBDA,KD,17,0,0,2,Ja,1.0,19
DCC6E7FC-7F44-4850-B9FD-37136FE71B99,MP,13,0,0,5,Ja,1.0,18
2EC9A44E-0A30-42E7-B982-3AA87E9E703E,S,93,0,0,13,Ja,1.0,106
56F77B00-3ACD-451A-A296-8E015CD4A513,MP,18,0,0,0,Ja,1.0,18
86303DBC-74B4-4029-9FB9-3ED6A27E69A7,M,58,0,0,10,Ja,1.0,68
5FD1E8D5-D932-41C6-AFAC-EC6163E5CA0A,SD,57,0,0,13,Ja,1.0,70
709E39E3-FB2B-4B99-B023-A079427F64FD,C,21,0,0,3,Ja,1.0,24
539B5E42-505C-47F5-B5BC-2E6759DC7B4F,C,0,0,21,3,Avstår,1.0,24
8E3EB52A-AA75-49AB-A739-ECF4FB9EC08A,L,13,0,0,3,Ja,1.0,16
AB670C73-29D0-4788-B156-D6ECC7B72445,MP,14,0,0,4,Ja,1.0,18
E3CB3459-F4A6-441A-A1A6-98030B1BDDDE,SD,63,0,0,9,Ja,1.0,72
971DDE8D-5AB8-4CBB-B680-01BAD80EC75A,MP,16,0,0,2,Ja,1.0,18
8315ACD8-42EE-4380-8147-2D304C553E9C,C,21,0,0,3,Ja,1.0,24
4F290D06-858D-413D-A5DC-13C8337941E3,C,20,0,0,4,Ja,1.0,24
646F8B1A-2ACD-4453-96A6-D7988C15A4F5,L,14,0,0,2,Ja,1.0,16
1F298B2D-D3F8-4967-8971-A0184B1B696E,C,20,0,0,4,Ja,1.0,24
99D1759F-4104-4AB0-B582-3E7F3E895862,L,14,0,0,2,Ja,1.0,16
89CEB8F2-083F-4197-A7CE-C2C866810A7E,V,20,0,0,4,Ja,1.0,24
47160B80-34EE-4438-83B7-277E86BE7D93,M,59,0,0,9,Ja,1.0,68
FE9AA10F-D23F-467E-9EAD-A602AB12B91D,V,17,0,0,5,Ja,1.0,22
2306F746-44F8-4E67-BB63-B758C94C102E,M,60,0,0,8,Ja,1.0,68
68FF5A2D-1C85-46D7-AC7B-4002ADD1F7AC,KD,17,0,0,2,Ja,1.0,19
3AE862DF-FAA3-44F1-ADE2-0C5BBEA9DE69,MP,15,0,0,3,Ja,1.0,18
5EDC7436-D68E-4154-9E81-546F6858BE94,S,89,0,0,17,Ja,1.0,106
9742608B-1B68-40ED-8E38-8B31EDB4858A,MP,0,13,0,5,Nej,1.0,18
4D6268A8-A4D7-4300-B868-226EEA083741,M,60,0,0,8,Ja,1.0,68
B1ADA4DF-AFA9-4FC6-8249-E80859011881,C,0,21,0,3,Nej,1.0,24
E63F9B00-E32A-4E24-A777-ED2C36EF88F4,MP,0,16,0,2,Nej,1.0,18
5EB8E9FE-85A5-4165-9929-B447950E1985,V,0,0,19,5,Avstår,1.0,24
D1B31538-2D78-4C37-A1C8-9BFD47FD336E,S,92,0,0,15,Ja,1.0,107
5CDC8E18-CE82-4C90-B55E-1592AB469C95,M,59,0,0,9,Ja,1.0,68
2FEA2D1B-D2C3-4E29-B2A2-BFE2FD19BB52,S,92,0,0,14,Ja,1.0,106
592DA169-CAA4-4F56-8E84-F908871047A0,KD,16,0,0,3,Ja,1.0,19
2F843119-5666-42D2-936F-4E8BD739FB15,MP,15,0,0,3,Ja,1.0,18
49559076-131F-412B-8F9B-CC66D2BFB0B7,S,92,0,0,14,Ja,1.0,106
C7207EB5-6B9F-4795-95F2-F76D593049B3,S,0,92,0,14,Nej,1.0,106
42649C95-87B8-488A-9C91-728844978620,L,11,0,0,5,Ja,1.0,16
05BD1357-ED3B-4A11-A23F-7114912565CC,S,0,91,0,15,Nej,1.0,106
F676C1D2-12F3-43E6-8B5C-7B38AD0A7249,S,91,0,0,15,Ja,1.0,106
2AC2866E-8949-4F67-8E0E-9D0D5A5D484E,MP,0,0,15,3,Avstår,1.0,18
F96BE47E-9D63-420C-9331-9A701366938F,KD,15,0,0,4,Ja,1.0,19
815769A5-1C6D-40A9-8D8A-94C1E3B84C1D,V,21,0,0,3,Ja,1.0,24
DC215BF5-6222-4187-B390-ED7D7E55A0E9,V,0,0,19,5,Avstår,1.0,24
CCAEB6F6-2CC4-4A43-B922-36DE17A57A42,V,20,0,0,4,Ja,1.0,24
D544D0C2-36A9-4815-812D-6EEADCDC9A8E,M,60,0,0,8,Ja,1.0,68
5E58B55D-5C59-4EA5-BC6C-0CDB8B0EBF18,KD,16,0,0,3,Ja,1.0,19
9FD8DB60-5D6D-4D2A-9132-5655B72AE885,L,13,0,0,3,Ja,1.0,16
14B90381-2745-4F7F-9A08-E6AF4F8B493C,S,105,0,0,1,Ja,1.0,106
CB1748C7-6338-4A4D-A694-5F89627447C3,KD,16,0,0,3,Ja,1.0,19
539B5E42-505C-47F5-B5BC-2E6759DC7B4F,MP,14,0,0,4,Ja,1.0,18
07DEFF12-99DD-4FF4-AECC-3A230FF2DEB8,L,14,0,0,2,Ja,1.0,16
49FB1796-44FA-4818-8406-2D11E0F44CED,MP,0,15,0,3,Nej,1.0,18
CDDF2B94-7304-40C3-954B-801AB9F8F18C,KD,14,0,0,5,Ja,1.0,19
031FC789-6CB5-44DA-83D6-1E366DF00137,MP,0,0,15,3,Avstår,1.0,18
D84F3A0A-2C8A-4DEC-8CB3-DBA25A301D47,L,14,0,0,2,Ja,1.0,16
5EB92A9B-64E1-4A6D-AAB8-B69290491E3E,C,0,17,0,7,Nej,1.0,24
6915F5F6-CD8F-43E6-BF78-62237BCFEACC,KD,17,0,0,2,Ja,1.0,19
58EB0E51-9BDC-4009-A4DC-2AA8C00F1FC9,S,93,0,0,14,Ja,1.0,107
E59868A5-07DA-4466-A91A-2825B01329AF,L,11,0,0,5,Ja,1.0,16
2A979365-C80B-464D-B7A3-DE2993C13AD1,MP,13,0,0,5,Ja,1.0,18
FE133D8F-88DB-4F3E-8A33-03E6B17B2DBD,V,19,0,0,5,Ja,1.0,24
C256F388-36B9-476F-A67B-E7944CB1C8FA,KD,17,0,0,2,Ja,1.0,19
FC507CB2-C985-47F6-B0BE-45AD37C94C80,M,59,0,0,9,Ja,1.0,68
7C2D9066-4A02-4AA3-BF14-238C1942173E,KD,17,0,0,2,Ja,1.0,19
42649C95-87B8-488A-9C91-728844978620,V,0,16,0,6,Nej,1.0,22
D038F410-34FA-47CC-915A-5B87CC278DB9,C,0,22,0,2,Nej,1.0,24
34EF7406-505E-4377-95ED-ECF65B7605DF,MP,0,16,0,2,Nej,1.0,18
A40E1099-313D-4E00-9114-7425191C2971,M,53,0,0,13,Ja,1.0,66
417CD4E8-4A0E-4739-8CA8-EC2FA68FFA71,SD,57,0,0,13,Ja,1.0,70
67BDCF4D-C3A9-48E0-979A-499012CF62CB,M,58,0,0,10,Ja,1.0,68
B84228CF-85D1-4094-8314-8DCAE8D75656,KD,16,0,0,3,Ja,1.0,19
D06067DA-9F7E-4294-8D97-A4BA3970F0C0,L,14,0,0,2,Ja,1.0,16
454377C3-FEC3-4D86-8356-600252AE317B,M,59,0,0,9,Ja,1.0,68
8B017D37-B45B-4044-BA51-D881FE67AF41,MP,0,0,13,5,Avstår,1.0,18
756EE3A4-97B6-418E-AEC7-EDE3AA16DA47,MP,15,0,0,3,Ja,1.0,18
5118C0BE-1FF8-4D10-BC40-3D23216413CE,SD,62,0,0,9,Ja,1.0,71
EEE5B9FA-89A1-472F-9C3D-C3CB9D04102A,C,0,21,0,3,Nej,1.0,24
53DB4665-6FE7-45F1-9C16-9D8F15515B63,S,92,0,0,15,Ja,1.0,107
9FE8A7A0-68CB-4602-8E23-D9666963D145,L,15,0,0,1,Ja,1.0,16
E3F59E1C-4C9C-4B88-BDEF-DF0611F00A71,MP,0,0,13,5,Avstår,1.0,18
43941434-B178-467E-9B7F-A924D6305F78,SD,0,63,0,9,Nej,1.0,72
E601592F-EDBD-4661-BDB4-D8E9882FEF7E,KD,16,0,0,3,Ja,1.0,19
A3F8A001-0E75-47AE-9BDC-EB123334AC26,S,93,0,0,13,Ja,1.0,106
7241B838-7234-4B2E-A123-BDBBB6894236,M,60,0,0,8,Ja,1.0,68
A1F3C1C5-00D5-4A77-B3C8-0C4B4BCBFB6C,MP,0,0,15,3,Avstår,1.0,18
5DBA1491-BA85-4FD9-982B-D02A02FC492E,M,56,0,0,12,Ja,1.0,68
FEF89C9C-2B60-4169-9226-DD87D9964079,S,87,0,3,16,Ja,0.9666666666666667,106
1F31356B-ECE6-492F-9714-60942D3FE761,MP,0,13,0,5,Nej,1.0,18
E4B4D42E-78AA-4646-9D7C-E04DB83EEB90,SD,60,0,0,10,Ja,1.0,70
7241B838-7234-4B2E-A123-BDBBB6894236,SD,63,0,0,10,Ja,1.0,73
414E24DB-BAC6-4D8A-8B70-3B1F253483F4,C,19,0,0,5,Ja,1.0,24
91C956BB-04D2-40E9-BC02-78D731B88251,C,20,1,0,3,Ja,0.9523809523809523,24
962253C4-0602-4CC4-B0D1-8BDADACE6F74,KD,17,0,0,2,Ja,1.0,19
3A21AE34-8CA7-4FE4-A3F8-D34000BBA1EB,L,16,0,0,0,Ja,1.0,16
638EFF93-D133-4E94-89D2-E010C09AFBD5,L,14,0,0,2,Ja,1.0,16
10365429-CA33-4428-BCAF-604AC9E5C72E,L,14,0,0,2,Ja,1.0,16
27B4888E-0E37-4875-B2E5-54D32D4517F9,SD,0,64,0,9,Nej,1.0,73
E2E5B23E-080C-4C6E-B8DC-E192ADAD6C63,M,60,0,0,8,Ja,1.0,68
580CE251-0A8C-42DB-AFA4-16F9DAB2A76A,C,0,0,24,0,Avstår,1.0,24
261A10C5-838D-4F21-8405-AD4BD654C1C4,S,106,0,0,0,Ja,1.0,106
D53B613B-E18C-4471-844A-868CE73B05E6,MP,0,14,0,4,Nej,1.0,18
B23A9266-590D-4AF3-A0E4-504DC740A886,L,12,0,0,4,Ja,1.0,16
362C8243-21E4-4194-9CD3-6334A8ACD5B4,V,0,0,21,3,Avstår,1.0,24
9772F6D2-33FD-4C7E-8405-FEF2DAAA8D7D,SD,62,0,0,10,Ja,1.0,72
DA60D23A-E480-4DBF-8ED5-5872B8C5FEC8,V,21,0,0,3,Ja,1.0,24
732923D8-D255-41AC-AE08-B56A0E45658A,SD,62,0,0,9,Ja,1.0,71
88E98E6B-879E-48BA-A7BD-7E339E278B25,C,20,0,0,4,Ja,1.0,24
AB27F228-3042-4B02-ABAD-BA0456FC499B,MP,0,0,15,3,Avstår,1.0,18
68C5D806-5D7A-452D-874B-1F92578FB138,SD,62,0,0,9,Ja,1.0,71
6E6E16ED-A3FD-4631-A6E4-EA1CF4D1FAD3,MP,0,16,0,2,Nej,1.0,18
8F43AC92-21B1-47C5-89D4-02144A6D07AE,M,59,0,0,9,Ja,1.0,68
DC77A5B5-BEDC-43E8-B1AC-A32877ED73BC,SD,62,0,0,10,Ja,1.0,72
5D5BE29A-54A9-43AD-A65F-570825C8188E,L,12,0,0,4,Ja,1.0,16
70B91856-1B84-4A9E-BCF0-247F16897474,L,16,0,0,0,Ja,1.0,16
DB6793A2-2D57-400A-A4B0-4D02FF97568C,MP,0,0,15,3,Avstår,1.0,18
BAEFD971-7CF5-4CED-B579-01D47F046586,SD,70,0,0,0,Ja,1.0,70
4F574810-2CAB-4F96-B8A9-85CC03E66C27,SD,63,0,0,9,Ja,1.0,72
5DF8CBA5-2666-4F6B-A934-095DE00AABDB,L,14,0,0,2,Ja,1.0,16
F624D8AD-F31F-4363-8979-91FCE383DF7F,L,16,0,0,0,Ja,1.0,16
271C57F6-D5A1-44FB-9682-7073F2E49E57,V,0,0,19,3,Avstår,1.0,22
DC3137E2-0217-4E42-B63C-AE9DC6275A0B,S,92,0,0,14,Ja,1.0,106
92C8C24B-7685-41D5-8318-3E979E9A523D,SD,63,0,0,9,Ja,1.0,72
F726428A-C24D-4C62-A2B3-4343B8835172,MP,1,0,14,3,Avstår,0.9333333333333333,18
962253C4-0602-4CC4-B0D1-8BDADACE6F74,S,93,0,0,13,Ja,1.0,106
5158ED89-F1A7-4455-84C1-411EE44D1010,KD,15,0,0,4,Ja,1.0,19
34C07D27-BB67-4B0A-B0B2-7B04791B537C,KD,16,0,0,3,Ja,1.0,19
055CA519-C63C-4EBF-AC48-1CD66392DD25,KD,12,0,0,7,Ja,1.0,19
61F84C7D-69D4-4E24-A00D-66F8AC626DD5,MP,0,0,16,2,Avstår,1.0,18
23D6EF7C-8A38-4A9E-A46F-7E54CBFE10AC,C,0,20,0,4,Nej,1.0,24
F59B593E-2FD7-4FDC-BC6A-B3E939578B58,MP,16,0,0,2,Ja,1.0,18
50281956-7AFA-47D4-B4DC-7B0BB697156D,L,14,0,0,2,Ja,1.0,16
F1102C7F-94EE-42CA-8C00-2BA97CB5C97A,S,0,93,0,13,Nej,1.0,106
1173A52A-EC84-4098-BB8A-CBACB40B9C61,L,12,0,0,4,Ja,1.0,16
578FC365-5DD3-49A4-AAA9-672901FF7BB2,M,60,0,0,8,Ja,1.0,68
F61D867F-CBCB-4808-B396-3306672EDF13,C,0,24,0,0,Nej,1.0,24
